,index,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
0,34699,train_34699,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,26669,train_26669,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,2653,train_2653,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17133,train_17133,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9673,train_9673,agriculture artisinal_mine clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
0,21728,train_21728,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,39071,train_39071,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,19730,train_19730,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,11237,train_11237,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27133,train_27133,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25184,train_25184,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11178,train_11178,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,9365,train_9365,agriculture bare_ground clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,32126,train_32126,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,24901,train_24901,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2898,train_2898,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28940,train_28940,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30223,train_30223,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,34801,train_34801,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21065,train_21065,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32079,train_32079,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24983,train_24983,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9327,train_9327,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12296,train_12296,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,24456,train_24456,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1687,train_1687,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,31299,train_31299,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9978,train_9978,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6547,train_6547,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8951,train_8951,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,18613,train_18613,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,14281,train_14281,artisinal_mine clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,24591,train_24591,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,11025,train_11025,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2591,train_2591,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18023,train_18023,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30583,train_30583,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18600,train_18600,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13948,train_13948,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21811,train_21811,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25185,train_25185,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,8774,train_8774,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,39194,train_39194,agriculture clear cultivation habitation primary road water,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,16504,train_16504,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36174,train_36174,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15903,train_15903,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21617,train_21617,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20034,train_20034,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,38849,train_38849,agriculture clear cultivation primary road water,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
0,28570,train_28570,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,28043,train_28043,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21256,train_21256,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,35707,train_35707,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38510,train_38510,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31432,train_31432,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30348,train_30348,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9108,train_9108,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,25844,train_25844,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9094,train_9094,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37462,train_37462,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22221,train_22221,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7272,train_7272,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11542,train_11542,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,38506,train_38506,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12671,train_12671,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9302,train_9302,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20864,train_20864,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30374,train_30374,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,487,train_487,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16867,train_16867,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39060,train_39060,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32192,train_32192,clear primary slash_burn,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,20426,train_20426,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,16512,train_16512,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18886,train_18886,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14333,train_14333,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29222,train_29222,blooming partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,34720,train_34720,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23729,train_23729,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1144,train_1144,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,37345,train_37345,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20599,train_20599,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36275,train_36275,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,313,train_313,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7715,train_7715,agriculture clear habitation primary water,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,27018,train_27018,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3934,train_3934,clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,34258,train_34258,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14989,train_14989,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12828,train_12828,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23966,train_23966,agriculture artisinal_mine bare_ground clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0
0,21733,train_21733,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2291,train_2291,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39042,train_39042,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6999,train_6999,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,27766,train_27766,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1013,train_1013,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,38351,train_38351,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26635,train_26635,clear cultivation primary water,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,40024,train_40024,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14929,train_14929,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2089,train_2089,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14389,train_14389,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28453,train_28453,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39441,train_39441,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2966,train_2966,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,15158,train_15158,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,37969,train_37969,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27230,train_27230,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19370,train_19370,agriculture clear habitation primary water,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,10532,train_10532,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10079,train_10079,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16087,train_16087,agriculture clear cultivation habitation primary,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,17794,train_17794,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,38552,train_38552,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,17301,train_17301,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,20765,train_20765,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,536,train_536,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31886,train_31886,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39534,train_39534,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10700,train_10700,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12236,train_12236,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8680,train_8680,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1151,train_1151,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22599,train_22599,clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,14377,train_14377,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16713,train_16713,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,40028,train_40028,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,15821,train_15821,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2414,train_2414,cultivation partly_cloudy primary slash_burn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,21087,train_21087,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3062,train_3062,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28504,train_28504,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6046,train_6046,agriculture haze primary road,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,26487,train_26487,clear cultivation primary slash_burn water,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
0,3470,train_3470,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16827,train_16827,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30093,train_30093,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,31588,train_31588,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,8579,train_8579,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8085,train_8085,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6770,train_6770,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36198,train_36198,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25285,train_25285,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,30795,train_30795,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30333,train_30333,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1850,train_1850,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,20541,train_20541,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,10979,train_10979,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32989,train_32989,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32078,train_32078,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8563,train_8563,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38643,train_38643,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7568,train_7568,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,40237,train_40237,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9935,train_9935,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30164,train_30164,agriculture clear habitation primary water,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,776,train_776,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32325,train_32325,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14353,train_14353,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12333,train_12333,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,15909,train_15909,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,35789,train_35789,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23715,train_23715,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,37091,train_37091,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,26414,train_26414,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9663,train_9663,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14686,train_14686,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,7034,train_7034,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19896,train_19896,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27284,train_27284,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11312,train_11312,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,34190,train_34190,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,39524,train_39524,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,19714,train_19714,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38862,train_38862,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13354,train_13354,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7177,train_7177,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25998,train_25998,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6895,train_6895,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18626,train_18626,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4965,train_4965,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4290,train_4290,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,7318,train_7318,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1421,train_1421,bare_ground clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,13587,train_13587,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,36728,train_36728,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26992,train_26992,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,20289,train_20289,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,21870,train_21870,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,9898,train_9898,bare_ground clear habitation road,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
0,16190,train_16190,agriculture haze primary road water,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,7351,train_7351,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24844,train_24844,agriculture clear habitation primary road water,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,21162,train_21162,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,15897,train_15897,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25205,train_25205,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7164,train_7164,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33296,train_33296,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,26718,train_26718,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,37253,train_37253,agriculture clear cultivation primary water,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
0,24392,train_24392,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19494,train_19494,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,14976,train_14976,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,38793,train_38793,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26776,train_26776,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17501,train_17501,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4222,train_4222,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39600,train_39600,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11708,train_11708,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11494,train_11494,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,37902,train_37902,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,32790,train_32790,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16440,train_16440,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,34170,train_34170,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4570,train_4570,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20074,train_20074,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12338,train_12338,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,40403,train_40403,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29423,train_29423,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29706,train_29706,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,24498,train_24498,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30892,train_30892,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29965,train_29965,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,17303,train_17303,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2450,train_2450,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,29821,train_29821,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,5571,train_5571,clear primary road,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,15023,train_15023,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,2903,train_2903,haze primary road,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,36136,train_36136,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6278,train_6278,clear cultivation primary slash_burn,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,40091,train_40091,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17045,train_17045,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,13736,train_13736,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36897,train_36897,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16542,train_16542,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,9103,train_9103,agriculture haze primary,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33140,train_33140,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,35889,train_35889,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15361,train_15361,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5508,train_5508,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29512,train_29512,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22025,train_22025,clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,19151,train_19151,agriculture clear road,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1987,train_1987,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38364,train_38364,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22476,train_22476,cloudy water,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,16515,train_16515,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25582,train_25582,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,246,train_246,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16315,train_16315,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,32861,train_32861,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39770,train_39770,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16403,train_16403,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11929,train_11929,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39872,train_39872,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,22951,train_22951,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,16180,train_16180,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6767,train_6767,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,14646,train_14646,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5433,train_5433,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11032,train_11032,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,15625,train_15625,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,36347,train_36347,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,36382,train_36382,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
